p_id,download_state,name,category,subcategory,url,direct_link,brand,votes,rating,tech-spec,specification,description,related,classification
0600-53-036,1,ASB4128 - Medium Power Subwoofer 2 x 18 2042H Driv,Electronics,Audio,https://www.bimobject.com/en/jbl-professional/product/asb4128-medium-power-subwoofer-2-x-18-2042h-drivers,http://www.jblpro.com/www/products/installed-sound/ae-series/asb4128,JBL Professional,(0 reviewes),No Rating,Product urlhttp://www.jblpro.com/www/products/installed-sound/ae-series/asb4128,Unique ref. ASB4128-Medium-Power-Subwoofer-2-x-18-2042H-Drivers Product family Installed Sound Product group Point Source Speakers Type Object (single object) Date of publishing 2020-01-06 Edition num,None,B IMobject Category Electronics - Audio IF C classification Object ET IM Code EC000682 ET IM Name Loudspeaker set UN SP SC name Audio and visual presentation and composing equipment UN SP SC code4511 ,None
0600-61-037,1,8320 - Compact Cinema Surround Speaker for Digital,Electronics,Audio,https://www.bimobject.com/en/jbl-professional/product/8320-compact-cinema-surroundspeaker,https://jblpro.com/en/products/8320,JBL Professional,(0 reviewes),No Rating,Unique ref.8320-Compact-Cinema-Surround Speaker Product family Cinema Sound Product group Small Format Type Object (single object)Date of publishing2020-09-26 Edition number1,Unique ref. 8320-Compact-Cinema-SurroundSpeaker Product family Cinema Sound Product group Small Format Type Object (single object) Date of publishing 2020-09-26 Edition number 1 Product url Technical ,None,Designed in United States Manufactured in United States,B IMobject Category Electronics - Audio IF C classification Object ET IM Code EC000682 ET IM Name Loudspeaker set UN SP SC name Audio and visual presentation and composing equipment UN SP SC code4511 
0600-15-038,1,3733 Three-Way ScreenArray® Cinema Loudspeakers ,Electronics,Audio,https://www.bimobject.com/en/jbl-professional/product/3733-three-way-screenarray-cinema-loudspeakers,https://jblpro.com/products/3733,JBL Professional,(0 reviewes),No Rating,Unique ref.3733-Three-Way-Screen Array-Cinema-Loudspeakers Product family Cinema Sound Product group Large Format Type Object (single object)Date of publishing2020-10-30 Edition number1,Unique ref. 3733-Three-Way-ScreenArray-Cinema-Loudspeakers Product family Cinema Sound Product group Large Format Type Object (single object) Date of publishing 2020-10-30 Edition number 1 Product url,None,Designed in United States Manufactured in United States,B IMobject Category Electronics - Audio IF C classification Object ET IM Code EC000682 ET IM Name Loudspeaker set UN SP SC name Audio and visual presentation and composing equipment UN SP SC code4511 
0600-77-039,1,"CMX20T 8 Two-Way Loudspeaker, White ",Electronics,Audio,https://www.bimobject.com/en/biamp/product/cmx20t_commercial-loudspeakers-ceiling,https://www.biamp.com/products/product-families/commercial-loudspeakers/ceiling-loudspeakers#cmx20t,Biamp,(0 reviewes),No Rating,Unique ref.cmx20t_commercial-loudspeakers-ceiling Product family Commercial Loudspeakers Product group Commercial Loudspeakers Ceiling Type Object (single object)Date of publishing2023-05-01 Edition n,Unique ref. cmx20t_commercial-loudspeakers-ceiling Product family Commercial Loudspeakers Product group Commercial Loudspeakers Ceiling Type Object (single object) Date of publishing 2023-05-01 Editio,None,Designed in United States Manufactured in United States,B IMobject Category Electronics - Audio IF C classification Object ET IM Code EC000682 ET IM Name Loudspeaker set UN SP SC name Audio and visual presentation and composing equipment UN SP SC code4511 
0600-57-040,1,AC28/26 /95 - Compact 2-way Loudspeaker with 2 x 8,Electronics,Audio,https://www.bimobject.com/en/jbl-professional/product/ac28-26-95-compact-2-way-loudspeaker-with-2-x-8-lf,http://www.jblpro.com/www/products/installed-sound/ae-compact-series/ac28,JBL Professional,(0 reviewes),No Rating,Product urlhttp://www.jblpro.com/www/products/installed-sound/ae-compact-series/ac28,Unique ref. AC28-26-95-Compact-2-way-Loudspeaker-with-2-x-8-LF Product family Installed Sound Product group Point Source Speakers Type Object (single object) Date of publishing 2020-01-06 Edition numb,None,B IMobject Category Electronics - Audio IF C classification Object ET IM Code EC000682 ET IM Name Loudspeaker set UN SP SC name Audio and visual presentation and composing equipment UN SP SC code4511 ,None
0600-27-041,1,HM25-G Metal Compression Driver Horn ,Electronics,Audio,https://www.bimobject.com/en/biamp/product/hm25_commercial-loudspeakers-projectors-horn,https://www.biamp.com/products/product-families/commercial-loudspeakers/projectors-horns#hm25,Biamp,(0 reviewes),No Rating,Unique ref.hm25_commercial-loudspeakers-projectors-horn Product family Commercial Loudspeakers Product group Commercial Loudspeakers Projectors Horns Type Object (single object)Date of publishing2023-,Unique ref. hm25_commercial-loudspeakers-projectors-horn Product family Commercial Loudspeakers Product group Commercial Loudspeakers Projectors Horns Type Object (single object) Date of publishing 20,None,Designed in United States Manufactured in United States,B IMobject Category Electronics - Audio IF C classification Object ET IM Code EC000682 ET IM Name Loudspeaker set UN SP SC name Audio and visual presentation and composing equipment UN SP SC code4511 
0600-37-042,1,SCS 8 - Spatially Cued Surround Loudspeaker2-Way C,Electronics,Audio,https://www.bimobject.com/en/jbl-professional/product/scs-8-spatially-cued-surround-loudspeaker2-way-coaxial,https://jblpro.com/products/scs-8,JBL Professional,(0 reviewes),No Rating,Unique ref.S CS-8-Spatially-Cued-Surround-Loudspeaker2-Way-Coaxial Product family Cinema Sound Product group Large Format Type Object (single object)Date of publishing2020-09-26 Edition number1,Unique ref. SCS-8-Spatially-Cued-Surround-Loudspeaker2-Way-Coaxial Product family Cinema Sound Product group Large Format Type Object (single object) Date of publishing 2020-09-26 Edition number 1 Pro,None,Designed in United States Manufactured in United States,B IMobject Category Electronics - Audio IF C classification Object ET IM Code EC000682 ET IM Name Loudspeaker set UN SP SC name Audio and visual presentation and composing equipment UN SP SC code4511 
0600-74-043,1,MTC-25UB-1 - U-Bracket for Control 25-1 ,Electronics,Audio,https://www.bimobject.com/en/jbl-professional/product/mtc-25ub-1-u-bracket-for-control-25-1,https://jblpro.com/en/products/control-25-1,JBL Professional,(0 reviewes),No Rating,Unique ref.M TC-25 UB-1-U-Bracket-for-Control-25-1 Product family Installed Sound Product group Surface Mount Speakers Type Object (single object)Date of publishing2020-09-26 Edition number1,Unique ref. MTC-25UB-1-U-Bracket-for-Control-25-1 Product family Installed Sound Product group Surface Mount Speakers Type Object (single object) Date of publishing 2020-09-26 Edition number 1 Product,None,Designed in United States Manufactured in United States,B IMobject Category Electronics - Audio IF C classification Object ET IM Code EC000682 ET IM Name Loudspeaker set UN SP SC name Audio and visual presentation and composing equipment UN SP SC code4511 
0600-93-044,1,ES-62T: 6.5 Coaxial Speaker w/Back Can (ES Series),Electronics,Audio,https://www.bimobject.com/en/lowell/product/lowell-es-62t,https://www.lowellmfg.com/product/6-inch-coaxial-in-ceiling-speaker/,LOWELL Manufacturing Co,(,No Rating,Unique ref.lowell-es-62t Product family Speakers Product group Ceiling Speakers Recessed / E S Series Quick-Install Speakers Type Object (single object)Date of publishing2014-12-10 Edition number1,Unique ref. lowell-es-62t Product family Speakers Product group Ceiling Speakers Recessed / ES Series Quick-Install Speakers Type Object (single object) Date of publishing 2014-12-10 Edition number 1 ,None,Material main Steel Designed in United States Manufactured in China,B IMobject Category Electronics - Audio Uniclass 2015 Code Pr_70_75_36_50 Uniclass 2015 Description Loudspeakers CS I Master Format 2014 Code11 52 00 CS I Master Format 2014 Title Audio-Visual Equipme
0600-75-045,1,"MA65 Compact Mixing Amplifier, 65W @ 100 Volt ",Electronics,Audio,https://www.bimobject.com/en/biamp/product/ma65_commercial-audio-mixing-amplifier,https://www.biamp.com/products/product-families/commercial-audio/mixing-amplifiers#ma65,Biamp,(0 reviewes),No Rating,Unique ref.ma65_commercial-audio-mixing-amplifier Product family Commercial Audio Product group Commercial Audio Mixing Amplifiers Type Object (single object)Date of publishing2023-04-03 Edition numbe,Unique ref. ma65_commercial-audio-mixing-amplifier Product family Commercial Audio Product group Commercial Audio Mixing Amplifiers Type Object (single object) Date of publishing 2023-04-03 Edition nu,None,Designed in United States Manufactured in United States,B IMobject Category Electronics - Audio IF C classification Electrical Element UN SP SC name Audio and visual presentation and composing equipment UN SP SC code4511 Uniclass 2015 Code Pr_60_75_08_02 U
0600-87-046,1,"DCi 4|600DA Four-channel, 600W @ 4Ω Power Amplifie",Electronics,Audio,https://www.bimobject.com/en/crown/product/crown-dci-4-600da,https://www.crownaudio.com/en/products/dci-4-600da,Crown Audio,(0 reviewes),No Rating,Unique ref.crown-dci-4-600da Product family Amplifiers Product group Drive Core Install D A Series Type Object (single object)Date of publishing2022-01-27 Edition number1 Height (inches)3.5 Width (inc,Unique ref. crown-dci-4-600da Product family Amplifiers Product group DriveCore Install DA Series Type Object (single object) Date of publishing 2022-01-27 Edition number 1 Height (inches) 3.5 Width (,None,Weight Net (Lbs)20.1,B IMobject Category Electronics - Audio IF C classification Electrical Element ET IM Code EC000117 ET IM Name Hi Fi Amplifier UN SP SC name Audio and visual presentation and composing equipment UN SP 
0600-71-047,1,9320 - 12 High Power Cinema Surround For Multi Cha,Electronics,Audio,https://www.bimobject.com/en/jbl-professional/product/9320-12-high-power-cinema-surround-multi-channel,https://jblpro.com/products/9320,JBL Professional,(0 reviewes),No Rating,Unique ref.9320-12-High-Power-Cinema-Surround-Multi-Channel Product family Cinema Sound Product group Small Format Type Object (single object)Date of publishing2020-09-26 Edition number1,Unique ref. 9320-12-High-Power-Cinema-Surround-Multi-Channel Product family Cinema Sound Product group Small Format Type Object (single object) Date of publishing 2020-09-26 Edition number 1 Product u,None,Designed in United States Manufactured in United States,B IMobject Category Electronics - Audio IF C classification Object ET IM Code EC000682 ET IM Name Loudspeaker set UN SP SC name Audio and visual presentation and composing equipment UN SP SC code4511 
0600-78-048,1,MX10 M-Class Low Profile 10 Two-Way Full-Range Coa,Electronics,Audio,https://www.bimobject.com/en/biamp/product/mx10_community-point-source,https://www.biamp.com/products/product-families/community/point-source#mx10,Biamp,(0 reviewes),No Rating,Unique ref.mx10_community-point-source Product family Community Product group Community Point Source Type Object (single object)Date of publishing2023-04-03 Edition number1,Unique ref. mx10_community-point-source Product family Community Product group Community Point Source Type Object (single object) Date of publishing 2023-04-03 Edition number 1 Product url Installatio,None,Designed in United States Manufactured in United States,B IMobject Category Electronics - Audio IF C classification Object ET IM Code EC000682 ET IM Name Loudspeaker set UN SP SC name Audio and visual presentation and composing equipment UN SP SC code4511 
0600-93-049,1,ES-52T: 5-1/4 Coaxial Speaker (ES Series) ,Electronics,Audio,https://www.bimobject.com/en/lowell/product/es-52t_5-inch-coaxial-speaker,https://www.lowellmfg.com/product/5-inch-coaxial-speaker/,LOWELL Manufacturing Co,(,No Rating,Unique ref.es-52t_5-inch-coaxial-speaker Product family Speakers Product group Ceiling Speakers Recessed / E S Series Quick-Install Speakers Type Object (single object)Date of publishing2021-03-31 Edi,Unique ref. es-52t_5-inch-coaxial-speaker Product family Speakers Product group Ceiling Speakers Recessed / ES Series Quick-Install Speakers Type Object (single object) Date of publishing 2021-03-31 E,None,Material main Steel Designed in United States Manufactured in China,B IMobject Category Electronics - Audio IF C classification Object Uniclass 2015 Code Pr_70_75_36_50 Uniclass 2015 Description Loudspeakers CS I Master Format 2014 Code11 52 00 CS I Master Format 2014
0600-34-050,1,5628 - Ultra Long Excursion Very High Power Dual 1,Electronics,Audio,https://www.bimobject.com/en/jbl-professional/product/5628-ultra-long-excursion-very-high-power-dual-18-cinema-subwoofer,https://jblpro.com/products/5628,JBL Professional,(0 reviewes),No Rating,Unique ref.5628-Ultra-Long-Excursion-Very-High-Power-Dual-18-Cinema-Subwoofer Product family Cinema Sound Product group Large Format Type Object (single object)Date of publishing2020-09-26 Edition num,Unique ref. 5628-Ultra-Long-Excursion-Very-High-Power-Dual-18-Cinema-Subwoofer Product family Cinema Sound Product group Large Format Type Object (single object) Date of publishing 2020-09-26 Edition ,None,Designed in United States Manufactured in United States,B IMobject Category Electronics - Audio IF C classification Object ET IM Code EC000682 ET IM Name Loudspeaker set UN SP SC name Audio and visual presentation and composing equipment UN SP SC code4511 
0601-36-051,1,"Stainless Steel Stove Floor with glass table, trip",Electronics,Appliances,https://www.bimobject.com/en/electroluxbrasil/product/76usv,https://loja.electrolux.com.br/fogao-de-piso-inox-com-mesa-de-vidro-e-tripla-chama-electrolux-76usv/p?utm_source=bim&utm_medium=arquitetos,Electrolux Brasil,(43 reviews),4.5,None,Automatic Lighting: Yes Removable Buttons: Yes Double Oven: No Self-leaning Oven: No Glass Table: Yes Adjustable Feet: Yes Oven Shelves: Doubles and sliders: Clock: No System: Gas Gas Block System: Ye,"The Electrolux 76USV Triple Flame Glass Table Stainless Steel Stove has individual grills that, in addition to ensuring a modern design, allow you to maintain optimal cleanliness so that the appliance",None,None
0600-74-052,1,MTC-28UB-1 - U-Bracket for Control 28-1 ,Electronics,Audio,https://www.bimobject.com/en/jbl-professional/product/mtc-28ub-1-u-bracket-for-control-28-1,https://jblpro.com/en/products/control-28-1,JBL Professional,(0 reviewes),No Rating,Unique ref.M TC-28 UB-1-U-Bracket-for-Control-28-1 Product family Installed Sound Product group Surface Mount Speakers Type Object (single object)Date of publishing2020-09-26 Edition number1,Unique ref. MTC-28UB-1-U-Bracket-for-Control-28-1 Product family Installed Sound Product group Surface Mount Speakers Type Object (single object) Date of publishing 2020-09-26 Edition number 1 Product,None,Designed in United States Manufactured in United States,B IMobject Category Electronics - Audio IF C classification Object ET IM Code EC000682 ET IM Name Loudspeaker set UN SP SC name Audio and visual presentation and composing equipment UN SP SC code4511 
